"","Indicator","dataset","iso3","subset","year","group","question","answer","value","Indicator_Id"
"6331","Country Ratings Statuses-FH-Total","FH","BEL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6332","Country Ratings Statuses-FH-Total","FH","BLZ","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6333","Country Ratings Statuses-FH-Total","FH","BEN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6334","Country Ratings Statuses-FH-Total","FH","BTN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6335","Country Ratings Statuses-FH-Total","FH","BOL","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6336","Country Ratings Statuses-FH-Total","FH","BIH","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6337","Country Ratings Statuses-FH-Total","FH","BWA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6338","Country Ratings Statuses-FH-Total","FH","BRA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6339","Country Ratings Statuses-FH-Total","FH","BRN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6340","Country Ratings Statuses-FH-Total","FH","BGR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6341","Country Ratings Statuses-FH-Total","FH","BFA","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6342","Country Ratings Statuses-FH-Total","FH","BDI","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6343","Country Ratings Statuses-FH-Total","FH","KHM","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6344","Country Ratings Statuses-FH-Total","FH","CMR","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6345","Country Ratings Statuses-FH-Total","FH","CAN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6346","Country Ratings Statuses-FH-Total","FH","CPV","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6347","Country Ratings Statuses-FH-Total","FH","CAF","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6348","Country Ratings Statuses-FH-Total","FH","TCD","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6349","Country Ratings Statuses-FH-Total","FH","CHL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6350","Country Ratings Statuses-FH-Total","FH","CHN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6351","Country Ratings Statuses-FH-Total","FH","COL","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6352","Country Ratings Statuses-FH-Total","FH","COM","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6353","Country Ratings Statuses-FH-Total","FH","CRI","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6354","Country Ratings Statuses-FH-Total","FH","CIV","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6355","Country Ratings Statuses-FH-Total","FH","HRV","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6356","Country Ratings Statuses-FH-Total","FH","CUB","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6357","Country Ratings Statuses-FH-Total","FH","CYP","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6358","Country Ratings Statuses-FH-Total","FH","CZE","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6359","Country Ratings Statuses-FH-Total","FH","DNK","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6360","Country Ratings Statuses-FH-Total","FH","DJI","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6361","Country Ratings Statuses-FH-Total","FH","DMA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6362","Country Ratings Statuses-FH-Total","FH","DOM","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6363","Country Ratings Statuses-FH-Total","FH","ECU","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6364","Country Ratings Statuses-FH-Total","FH","EGY","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6365","Country Ratings Statuses-FH-Total","FH","SLV","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6366","Country Ratings Statuses-FH-Total","FH","GNQ","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6367","Country Ratings Statuses-FH-Total","FH","ERI","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6368","Country Ratings Statuses-FH-Total","FH","EST","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6369","Country Ratings Statuses-FH-Total","FH","ETH","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6370","Country Ratings Statuses-FH-Total","FH","FJI","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6371","Country Ratings Statuses-FH-Total","FH","FIN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6372","Country Ratings Statuses-FH-Total","FH","FRA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6373","Country Ratings Statuses-FH-Total","FH","GAB","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6374","Country Ratings Statuses-FH-Total","FH","GEO","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6375","Country Ratings Statuses-FH-Total","FH","DEU","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6376","Country Ratings Statuses-FH-Total","FH","GHA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6377","Country Ratings Statuses-FH-Total","FH","GRC","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6378","Country Ratings Statuses-FH-Total","FH","GRD","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6379","Country Ratings Statuses-FH-Total","FH","GTM","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6380","Country Ratings Statuses-FH-Total","FH","GIN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6381","Country Ratings Statuses-FH-Total","FH","GNB","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6382","Country Ratings Statuses-FH-Total","FH","GUY","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6383","Country Ratings Statuses-FH-Total","FH","HTI","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6384","Country Ratings Statuses-FH-Total","FH","HND","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6385","Country Ratings Statuses-FH-Total","FH","HUN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6386","Country Ratings Statuses-FH-Total","FH","ISL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6387","Country Ratings Statuses-FH-Total","FH","IND","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6388","Country Ratings Statuses-FH-Total","FH","IDN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6389","Country Ratings Statuses-FH-Total","FH","IRN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6390","Country Ratings Statuses-FH-Total","FH","IRQ","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6391","Country Ratings Statuses-FH-Total","FH","IRL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6392","Country Ratings Statuses-FH-Total","FH","ISR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6393","Country Ratings Statuses-FH-Total","FH","ITA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6394","Country Ratings Statuses-FH-Total","FH","JAM","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6395","Country Ratings Statuses-FH-Total","FH","JPN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6396","Country Ratings Statuses-FH-Total","FH","JOR","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6397","Country Ratings Statuses-FH-Total","FH","KAZ","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6398","Country Ratings Statuses-FH-Total","FH","KEN","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6399","Country Ratings Statuses-FH-Total","FH","KIR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6400","Country Ratings Statuses-FH-Total","FH","KWT","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6401","Country Ratings Statuses-FH-Total","FH","KGZ","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6402","Country Ratings Statuses-FH-Total","FH","LAO","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6403","Country Ratings Statuses-FH-Total","FH","LVA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6404","Country Ratings Statuses-FH-Total","FH","LBN","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6405","Country Ratings Statuses-FH-Total","FH","LSO","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6406","Country Ratings Statuses-FH-Total","FH","LBR","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6407","Country Ratings Statuses-FH-Total","FH","LBY","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6408","Country Ratings Statuses-FH-Total","FH","LIE","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6409","Country Ratings Statuses-FH-Total","FH","LTU","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6410","Country Ratings Statuses-FH-Total","FH","LUX","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6411","Country Ratings Statuses-FH-Total","FH","MKD","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6412","Country Ratings Statuses-FH-Total","FH","MDG","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6413","Country Ratings Statuses-FH-Total","FH","MWI","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6414","Country Ratings Statuses-FH-Total","FH","MYS","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6415","Country Ratings Statuses-FH-Total","FH","MDV","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6416","Country Ratings Statuses-FH-Total","FH","MLI","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6417","Country Ratings Statuses-FH-Total","FH","MLT","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6418","Country Ratings Statuses-FH-Total","FH","MHL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6419","Country Ratings Statuses-FH-Total","FH","MRT","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6420","Country Ratings Statuses-FH-Total","FH","MUS","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6421","Country Ratings Statuses-FH-Total","FH","MEX","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6422","Country Ratings Statuses-FH-Total","FH","FSM","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6423","Country Ratings Statuses-FH-Total","FH","MDA","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6424","Country Ratings Statuses-FH-Total","FH","MCO","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6425","Country Ratings Statuses-FH-Total","FH","MNG","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6426","Country Ratings Statuses-FH-Total","FH","MNE","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6427","Country Ratings Statuses-FH-Total","FH","MAR","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6428","Country Ratings Statuses-FH-Total","FH","MOZ","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6429","Country Ratings Statuses-FH-Total","FH","MMR","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6430","Country Ratings Statuses-FH-Total","FH","NAM","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6431","Country Ratings Statuses-FH-Total","FH","NRU","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6432","Country Ratings Statuses-FH-Total","FH","NPL","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6433","Country Ratings Statuses-FH-Total","FH","NLD","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6434","Country Ratings Statuses-FH-Total","FH","NZL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6435","Country Ratings Statuses-FH-Total","FH","NIC","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6436","Country Ratings Statuses-FH-Total","FH","NER","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6437","Country Ratings Statuses-FH-Total","FH","NGA","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6438","Country Ratings Statuses-FH-Total","FH","PRK","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6439","Country Ratings Statuses-FH-Total","FH","NOR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6440","Country Ratings Statuses-FH-Total","FH","OMN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6441","Country Ratings Statuses-FH-Total","FH","PAK","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6442","Country Ratings Statuses-FH-Total","FH","PLW","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6443","Country Ratings Statuses-FH-Total","FH","PAN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6444","Country Ratings Statuses-FH-Total","FH","PNG","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6445","Country Ratings Statuses-FH-Total","FH","PRY","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6446","Country Ratings Statuses-FH-Total","FH","PER","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6447","Country Ratings Statuses-FH-Total","FH","PHL","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6448","Country Ratings Statuses-FH-Total","FH","POL","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6449","Country Ratings Statuses-FH-Total","FH","PRT","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6450","Country Ratings Statuses-FH-Total","FH","QAT","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6451","Country Ratings Statuses-FH-Total","FH","ROM","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6452","Country Ratings Statuses-FH-Total","FH","RUS","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6453","Country Ratings Statuses-FH-Total","FH","RWA","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6454","Country Ratings Statuses-FH-Total","FH","WSM","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6455","Country Ratings Statuses-FH-Total","FH","SMR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6456","Country Ratings Statuses-FH-Total","FH","STP","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6457","Country Ratings Statuses-FH-Total","FH","SAU","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6458","Country Ratings Statuses-FH-Total","FH","SEN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6459","Country Ratings Statuses-FH-Total","FH","SRB","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6460","Country Ratings Statuses-FH-Total","FH","SYC","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6461","Country Ratings Statuses-FH-Total","FH","SLE","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6462","Country Ratings Statuses-FH-Total","FH","SGP","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6463","Country Ratings Statuses-FH-Total","FH","SVK","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6464","Country Ratings Statuses-FH-Total","FH","SVN","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6465","Country Ratings Statuses-FH-Total","FH","SLB","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6466","Country Ratings Statuses-FH-Total","FH","SOM","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6467","Country Ratings Statuses-FH-Total","FH","ZAF","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6468","Country Ratings Statuses-FH-Total","FH","KOR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6469","Country Ratings Statuses-FH-Total","FH","ESP","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6470","Country Ratings Statuses-FH-Total","FH","LKA","All",2006,"Status","Country Ratings Statuses","Total",2,"2-FH-Total"
"6471","Country Ratings Statuses-FH-Total","FH","KNA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6472","Country Ratings Statuses-FH-Total","FH","LCA","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6473","Country Ratings Statuses-FH-Total","FH","VCT","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6474","Country Ratings Statuses-FH-Total","FH","SDN","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6475","Country Ratings Statuses-FH-Total","FH","SUR","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6476","Country Ratings Statuses-FH-Total","FH","SWZ","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
"6477","Country Ratings Statuses-FH-Total","FH","SWE","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6478","Country Ratings Statuses-FH-Total","FH","CHE","All",2006,"Status","Country Ratings Statuses","Total",1,"2-FH-Total"
"6479","Country Ratings Statuses-FH-Total","FH","SYR","All",2006,"Status","Country Ratings Statuses","Total",3,"2-FH-Total"
